id	text	label
32629	bitch you been havin 2 / 3 dick appointments in a day but don't shower in between lmao dirty luh hoe 😂😂😂	HS
31034	OMG LAST RETWEET I DIER AT "GRAPE" LIKE BITCH WTF I JUST WANT A NICE SWEATSHIRT AINT NO FRUIT IN THIS BITCH	HS
33000	You trust that bitch ? Damn you trust that hoe ?	HS
31476	Christmas trees are just regular trees that decided to become drag queens. Misty-Mistle-hoe came to sleigh, bitch. @MattBellassai	HS
30224	#BuildThatWall yes do whatever you can but get it built #AmericaFirst	HS
33822	@BeamMeUpCunty Ctfu meanwhile she stanning his old bitch 😂😂😂😂✋ stomach hurt	HS
32470	whoever called my phone private bitch don't do it, you don't want it😉	HS
30913	Lil' bitch! You can't fuck with me if you wanted to! These is cheap, these is Walmart shoes! 😂😂😂	HS
30441	@dipeshp @SkyNewsBreak GOOD 'IDEA' TBH #refugeesNOTwelcome #Brexit #BoundaryCommission #BoundaryReview	HS
31520	just spent a whole 16 minutes in court..... bitch it takes longer to drive there	HS
34320	the mobile app keeps asking for me to put in the password for @alyspinelii BITCH THAT ACCUNT DOESNT EXIST	HS
33271	beauty and the beast. that bitch fell in love w a whole animal before she even knew he was human tf https://t.co/7faGa77NkQ	HS
30368	@tayyylor21 And you always been a bad bitch 😍😍 hutbyiu was wearing brand new uggs and toms every other day!! I was wearing shoes from 06 😂😘	HS
34023	tRump admin: percent ACCOUNTABILITY#InRodWeTrust #WithMuellerWeBust #TrumpsRump#RESIST #FBR #ItsHisStupidBaseStupid#BLM #LGBTQ#EndCACA #DefendDACA#ReuniteEveryChild#NeverAgain #NoMore#PaperBallotsNOW #BeatThemWithBallots 2018	HS
34549	If your white, red, and blue converse are no longer white THROW THEM TF AWAY! I'm tired of seeing them dingy ass shoes. Ya ain't cute bitch	OK
31288	How to TEST your Dem friends.Ask them if it is shown there is no classified info therein; would they agree to have #POTUS de-classify the FISA warrants so the PUBLIC can see who's telling the truth?#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA	HS
31920	They cant even grant us a small Hebridean island to be away from all the poisons of modernity, they are now importing their rapefugee armies to every corner of this island, this is about destroying us, nothing less.	HS
34518	@_kiaera Nigga ! That's what I'm saying . This white dude really raped and nearly killed a bitch and got probation… https://t.co/XLBIcRmBTP	HS
32404	@CinematicDiscos Also the whole bitch thing you did to my bio is kinda what I was going to do for my name link	HS
32699	@BenthemanJacobs Bitch I used sunscreen the whole day	HS
34561	✨🌈: wasupppp dyke😂 I love you daddy lmaooo you my bitch and you cute and gay asffff smoke one before school hoe !	HS
33392	@_Qalandar_ calling me selfish bitch is ok   U knw what u r a jealous cunt   Mri life aur barbad na kro   Coz what I'm going thro is I knw	HS
31306	& mines better bitch! You playing with me on twitter like you wasn't fucking the friend. Shady ass hoe. https://t.co/3OOoLtaLoE	HS
34597	I may be a bitch, but never call me a thief. I may be a cunt, but I will never steal.	HS
33779	@UraSwallow id marry this fukin whore,& let the bitch behind her be best lady at the wedding	HS
34232	The blue wave is coming if we don't build that damn wall. #BuildThatWall & #MAGA	HS
33088	@Heidi_Villegas Hahahaha bitch, I watched that video and the whole time I was like "Kim wants to just get up and leave."	HS
31185	Lots of Proud Veterans would lend a hand as well! #BuildThatWall	HS
31090	Hey Chuck why aren't you working to fix our broken immigration system? #BuildThatWall #EndAsyleeScam	HS
31842	#SendThemHome #NoDACA #TheyAreReturning To Their Home Countries Educated, Healthy & MultiLingual	HS
32499	Fat whore!!! Ugly bitch!!!    Me: https://t.co/PrCTAClHXz	HS
31835	When I think about children seperated from thier family's at the border and how the media sensationalizes it, I think about this guy. Maybe his childern miss him. #BuildThatWall #FakeNews #MAGA	HS
31732	Cause when we all link and I'm drunk, Ima whole new bitch 😂 https://t.co/xphBEWyxWO	HS
33264	Sounds like an excellent idea. #BuildThatWall	HS
33817	I want them and to fight you bc a bitch can't even buy those shoes in america https://t.co/ll0a3P780u	HS
32926	IF UR LAME AND DONT WANNA SEE A DRUNK CUNT TWEET ABOUT HER LATE NIGHT THOUGHTS THEN SMASH THAT UNFOLLOW BUTTON BITCH  BC HERE I FUCKEN GO	HS
31955	@DVATW @AnnCoulter You have lost your country #stoptheinvasion	HS
30562	@RickRainmaker77 Seems to me that Michelle Obama w/b more Nike material. They seem to be partial to America-hating grievance pushers.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #LiberalismIsAMentalDisorder	HS
33515	I had this crazy, bitchy/cunty science/health teacher. Bitch came to school with an attitude everyday, and had the nerve to be married	HS
34137	Illegal Alien Who Killed An FBI Agent And A Fire Marshal, Gets $280 Fine, No Jail Time another gross injustice where two citizens lost their lives at the hands of an illegal alien who should not have been here!#DeportThemAll	HS
31210	rah don't turn up at my door acting like a cunt😂 u drove to me bitch	HS
32649	stop JUDGING bitches by there cover, jus cuz she bad don't mean she's a catch shawdy could be a whore 👀 das opposite of a keeper	HS
32085	@ixyfang @dbongino RT #WeThePeople need @realDonaldTrump's actions to start backing up his words with real CONSERVATIVE actions and results. Not the RINO shit coming out of #Congress, RINOs, McConnell, Ryan, Pence, Brady, & the Koch Brothers. #USA #Americans #EndDACA #NoAmnesty #FairTrade #NoRINOs	HS
34449	Woah somebody told me that "someone" was disappointed with bts pumas shoes. Ok but bitch wut? Why? https://t.co/znAQf0jWR9	HS
31563	I think a conservative estimate is 99% of #asylum claims by #illegals are false. #DeportThemAll #ArrestEmployers #MAGA	HS
31856	@Only1SummerLove is a old hoe now, y'all. Bitch is 30 while I'm still a young tender 21. Not sure how that happened 🤔	HS
31770	Just as scuzball Democrats want, need. #BuildTheWall #SendThemHome	HS
32685	"@Maddi89518115 @angelijka8 Still can't be. Even the neonazis behind the ""rapefugee"" website only claim around 450 rapes by immigrants for all of 2016 (800% more than suspected (!) rapes officially recorded). So if we pretend for a moment those numbers are the real ones it's still less than 40/month."	HS
34003	@MAGAPOWERED @kelcrw4 @planksk03 @kal333k2 @MikeDale57 @9MOR17008 @Politick_Rick @AracellisLyall @BasinBayouLLC @jakelew75666768 @jepp03578406 @chillingwithme @polemicistZA @realMBaker1 @steverbridges @MBaker212 @OrwellsFarm @mjlinks4201 @Kath4500 @19JB60 Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP	HS
33063	@SenSchumer @SenatorDurbin @SenFeinstein who love illegal aliens. You all have more blood on your hands. You have betrayed America.#ILLEGALimmigrants	HS
31212	@RepKarenBass Excellent! #IllegalAlien Parents will not be catch and release anymore!If you dont want families separated then families go to jail together!#BuildTheWall #DeportThemAll #WompWomp #EndDACA #DefundSanctuaryCities #MAGA	HS
31265	@DOJ @ICEgov Start Arresting and Deporting All Illegal Aliens who stole or used stolen SSN then deport them ASAP IRS knows where they live! The U.S Will No Longer Tolerant Felons commited by Illegals #Trump #MAGA #RedNationRising #WalkAway #Immigration #NoDACA	HS
30591	Bitch idc when Ima see you hoe!!! https://t.co/okenclLk5h	HS
31235	bitch is episode 41 out yet im going to kms i hate having to wait a whole week for new episodes	HS
33424	Y'all: "you a hoe"    Hoe me: "that's hoe CULTURE to you bitch" https://t.co/pMwGtetmMI	HS
32922	Radical Muslims are granted extra rights. #RadicalIslam #Nosharia #NoMuslimIdeology #BuildThatWall #Trump2020 #MAGA #POTUS45 #Christianity #JesusChrist #2AShallNotBeInfringed	HS
30142	A hoe ass bitch & a bitch ass nigga only gonna act towards you the way you allow them.	HS
31299	#SendThemBack fight the #CulturalReplacement and #IslamicCaliphate masquerading as #EconoMigration.	HS
30948	HEEEEE'S BAAAAAACCK! bama refers to himself 102 times during 64-minute speech!Reminding us ALL how to VOTE:#Trumplandslide2020 AND#PENCE2024 AND WE WANT TO #BUILDTHATWALL!! via @american_mirror	HS
30133	@FoxNews What are the chances that out of the 130 aliens, some would go on to permanently separate Americans from their families by murdering them. #ICE #BorderSecurity #ClosedBorders #ImmigrationReform #BuildThatWall	HS
34029	@lilcarstarphen Coming from the bitch who loves grapefruits 😷👐	HS
30781	BITCH. YUGYEOM IS A WHOLE DAMN LEGEND	HS
31393	@Trumpedup15 @HoopsPlayer1221 @conservmia @Megan4MAGA They are ILLEGALS, which means they are criminals. Nothing wrong with putting their butts in prison or better yet #DeportThemAll and #BuildThatWall	HS
34501	Ugly bitches N FUCK THAT WHORE FUFU YAI	HS
33262	#IllegalAliens are a thing. #Fascim is a thing too. Pretending the good guys are the bad guys is a thing the left likes to do all the time. #NeverForget the #holocaust either & how it happened. Bad guys took over & began to "diminish" their enemies for their agenda. #hypocrisy	HS
30090	I'd just like to know why this turned into a whole ass thread sksksksks bitch https://t.co/NqUfPt67j7	HS
34086	If they are undocumented, they are illegal aliens. Im a documented Latina. Call them what they are Illegal Aliens #IllegalAliens	HS
30633	Yes he should for life @potus @realDonaldTrump #BuildTheWall #LockHerUp #BoycottNike #BoycottNFL #EndDACA now	HS
32353	I need $$ for them shoes but a bitch like me is broke :(	HS
30659	Tagged me bff in a meme today and she decided she'd be a bitch bout it cant believe the wee cunt would do somethin… https://t.co/LDlyfHt1Ur	HS
34291	Bitch said systematic rape is real, I know most of twitter is retarded	HS
33184	Yo whoever took my shoes last night is a broke back bitch lmao	HS
32291	3) "you okay?" "Fuck you you fat bitch." "Fuck you too whore"	HS
32706	How did people respond to @realDonaldTrump tweets today?Thursday 06 Sep 2018 16:01:21 UTCTop hashtags:#maga#retweet#buildthatwall#support45#treason#corruptionMost influential accounts:@adventuregirl@PalmerReport@WeSupport45@Free_Media_Hub@CodeOfPatriots	HS
32016	i gotcha man thats all i gotta say everybody know you a hoe anyway bitch recognize i got these thick thighs	HS
31267	@RepMcSally Youve got this. Thank you for your service and commitment to keeping America safe and prosperous. #BuildThatWall @realDonaldTrump	HS
32385	You bought that bitch a pair shoes I bought a pipe lil nigga aint neva use one squeeze dat bitch with all my might lil nigga	HS
34004	@ribelliaj You're a hoe bitch	HS
30795	Am I the only one who agrees with Montana??? Gabby is a snakey cunt karmas a bitch😘😘 #loveisland2017	HS
33778	I'm the nicest fucking person but if you come at me calling me a slut and such for having an opinion I will be a bitch to you. Not sorry.	HS
33352	This is outrageous. Congress should be fired on the spot. #BuildThatWall #stopwastingmytaxdollars	HS
30806	I can never get mad over a bitch cause i know my place .. the madness come in when you keep being friendly with this hoe 💯	HS
32211	ANOTHER ILLEGAL IMMIGRANT ASSAULTS YOUNG GIRL - FLORIDA.#IllegalImmigration #StopTheMadness	HS
31959	This website says it all!No.Carolina you have a serious problem.Illegal Aliens are sexually assaulting you children at an incredible rate.You must DEMAND this be stopped.#DeathPenalty for#ChildRape#DeportThemAllBefore the next victim!	HS
33602	#Diversity in England. Need any more proof that this is #WhiteGenocide ? #SendThemBack	HS
33956	The Atlantic takes a close look at how programmes for refugees in America are changing for the worse under President Trump's administration. #USA #world #Refugees #RefugeesWelcome #refugeesNOTwelcome #symmitree #4change	HS
34423	@aeshoel Bitch please??!! ahh I love you a lot too <3	HS
33220	@BusterUSMC @EricJoh37288055 It was like BHO released a cancer virus on the people of the U.S. intentionally.#InternetBillOfRights #DarkLeft #WalkAway #ReinstateRobynGritz #FireRosenstein #JimJordan4Speaker #2A #DefundPlannedParenthood #ChainDeportation #BuildThatWall #BoycottNetflix #NationalReciprocity	HS
30332	I talk a lot of shit about hoes but Fr tho fellas why would you want to be broke fuckin wit a female you can't even get the bitch no fries 🍟	HS
33450	It is hard to believe what has happened in the intervening 17 years. I blame @BarackObama and @HillaryClinton for allowing #IslamicTerrorism into our country! Islam is not compatible with American values. #ObamaCrimes #ClintonCrimes #Globalists #DeportThemAll #NeverForget911	HS
34406	@naydollazfyb @ErocMr We'll see...never hear from that bitch until he dies. Just like you hoe.	HS
32501	YOU A BITCH @carroll484 AND YOU IN MY FUCKING CITY HOE. ILL SEE YOU SOON BITCH BOY	HS
30119	I dont want your bitch nigga. If i did her bags and her shoes and jewelery would get better.	HS
30878	Dumb cunt ass cheating bitch doesn't deserve shit in this world but herpes 🙂🙂🙂 https://t.co/uHM4buNUA3	HS
32553	I can be the bitch  I can play the whore  Or your Fairy-Tale princess who could ask for more  #LyricBot	HS
34572	Awesome news!!#KAG #MAGA #illegalaliens	HS
34428	#Marxism is vile. #Socialism #WalkAwayfromDemocrats2018 #BuildThatWall #BuildThatDamnWall #BuildTheDamnWall #BuildThatWallNow	HS
31205	@ChadPergram Hey illegal alien invader Hugger @NancyPelosi #StopTheInvasion#DeportThemAll#NoAmnesty#BuildTheWall	HS
33251	PRESIDENT TRUMP: We have TWO options. We have #Military, we have #HomelandSecurity.#BuildThatWall @POTUS@realDonaldTrump	HS
33983	@SayWenSaloon @johnsleitweiler @BasinBayouLLC @BCharlote @naz13146 @bobbyb2050 @congressdied @BruceWhte @callarri @ChapulinColoRed @CharlesLaurenc8 @chrissycrew3 Finally approved by GoFundMe! We The People can Donate to #SecureOurBorders Let's get it built! #BuildThatWall #MAGA #BuildTheDamnWall #KatesWall #MolliesWall #JamielsWall Vetted & Verified by GoFundMe legal dept. Here's the link:	HS
32593	Sweden needs to clean house. Who cares what people say or think. There are getting destroyed just to show tolerance. #sendthemback	HS
30318	@felix_jeffrey you a bitch..ol hoe ass	HS
31542	Sometimes I wish my bitch ass wasn't clumsy bc I fell and scraped my knee at the pool and everybody saw me fall	HS
30323	@hoess_swagg52 @ChingChangGino Send me your info please cause you too loose with this bitch word 😂	HS
31503	#BuildThatWall #fbicorruption needs to stop trying to keep hillary and Obama out of jail and do their jobs.	HS
32462	@SpeakerRyan How come you are silent on Trump's attacks on the Mueller and Sessions? You Fucking bitch! You fucking whore! Spineless POS!!!	HS
32096	#BanRapefugees #BanIslamInTheUS Ten-Year-Old German Boy Raped by Migrant Classmates on School Trip via @BreitbartNews	HS
32719	Rapefugees should be fucking shot.	HS
33087	Rich as my bitch on the side hoe I got more than you know, HOE I GOT.! Look watch	HS
30429	3 to 1! BOARD OF SUPERVISORS Pima County AZ REJECTS $1 Million in Border SECURITY GRANT MONEY FOR Sheriffs Department GONE! HEY @realdonaldTrump USE THE MONEY TO #BuildThatWall ~WE REALLY HAVE TO DISCERN AND RESEARCH WHO WERE VOTING FOR~#VoteRed2018	HS
30345	@harperjeff30 @speakupsal @redbudacres @gary_w723 @MYSTERYSAIL @bellwetherdude @arkiegal411 @GOPMillenials @Ptrtldy1L @CynthiaRunnels1 @SunshineLK10 @brenda_lummus @Jetsta812 @TWGroupsWarrior @crimsonfaith88 @SmithsCoffeepot @CONNOR4TRUMP @DebbieTheMOTS @atillathehun412 @144000bound @ANONmonkywrench @TransformativeV @FrancesannMaga @blacktulip966 @1Nvrdul @RR2A11 @protrumpuk @wolferkitten @patni1111 @Trina1732674 @chemist552 @joyreaper @hankcioffi @costman77 @BobC34019033 @bobhelps @JeffFromIowa @Ranger3079 @horse1157 exactly, common day slavery in #America is in using #IllegalAliens at slave wages	HS
